franchise_id,team_id,year_id,team_name,league,division,number_of_games,wins,losses,ties,winning_percentage,finish,playoff_result
CLE,CLE,1952,Cleveland Indians,AL,,155,93,61,1,.604,2nd of 8,
CLE,CLE,1951,Cleveland Indians,AL,,155,93,61,1,.604,2nd of 8,
CLE,CLE,1950,Cleveland Indians,AL,,155,92,62,1,.597,4th of 8,
CLE,CLE,1949,Cleveland Indians,AL,,154,89,65,0,.578,3rd of 8,
CLE,CLE,1948,Cleveland Indians,AL,,156,97,58,1,.626,1st of 8,Won WS (4-2)
CLE,CLE,1947,Cleveland Indians,AL,,157,80,74,3,.519,4th of 8,
CLE,CLE,1946,Cleveland Indians,AL,,156,68,86,2,.442,6th of 8,
CLE,CLE,1945,Cleveland Indians,AL,,147,73,72,2,.503,5th of 8,
CLE,CLE,1944,Cleveland Indians,AL,,155,72,82,1,.468,5th of 8,
CLE,CLE,1943,Cleveland Indians,AL,,153,82,71,0,.536,3rd of 8,
CLE,CLE,1942,Cleveland Indians,AL,,156,75,79,2,.487,4th of 8,
CLE,CLE,1941,Cleveland Indians,AL,,155,75,79,1,.487,4th of 8,
CLE,CLE,1940,Cleveland Indians,AL,,155,89,65,1,.578,2nd of 8,
CLE,CLE,1939,Cleveland Indians,AL,,154,87,67,0,.565,3rd of 8,
CLE,CLE,1938,Cleveland Indians,AL,,153,86,66,1,.566,3rd of 8,
CLE,CLE,1937,Cleveland Indians,AL,,156,83,71,2,.539,4th of 8,
CLE,CLE,1936,Cleveland Indians,AL,,157,80,74,3,.519,5th of 8,
CLE,CLE,1935,Cleveland Indians,AL,,156,82,71,3,.536,3rd of 8,
CLE,CLE,1934,Cleveland Indians,AL,,154,85,69,0,.552,3rd of 8,
CLE,CLE,1933,Cleveland Indians,AL,,151,75,76,0,.497,4th of 8,
CLE,CLE,1932,Cleveland Indians,AL,,153,87,65,1,.572,4th of 8,
CLE,CLE,1931,Cleveland Indians,AL,,155,78,76,1,.506,4th of 8,
CLE,CLE,1930,Cleveland Indians,AL,,154,81,73,0,.526,4th of 8,
CLE,CLE,1929,Cleveland Indians,AL,,152,81,71,0,.533,3rd of 8,
CLE,CLE,1928,Cleveland Indians,AL,,155,62,92,1,.403,7th of 8,
CLE,CLE,1927,Cleveland Indians,AL,,153,66,87,0,.431,6th of 8,
CLE,CLE,1926,Cleveland Indians,AL,,154,88,66,0,.571,2nd of 8,
CLE,CLE,1925,Cleveland Indians,AL,,155,70,84,1,.455,6th of 8,
CLE,CLE,1924,Cleveland Indians,AL,,153,67,86,0,.438,6th of 8,
CLE,CLE,1923,Cleveland Indians,AL,,153,82,71,0,.536,3rd of 8,
CLE,CLE,1922,Cleveland Indians,AL,,155,78,76,1,.506,4th of 8,
CLE,CLE,1921,Cleveland Indians,AL,,154,94,60,0,.610,2nd of 8,
CLE,CLE,1920,Cleveland Indians,AL,,154,98,56,0,.636,1st of 8,Won WS (5-2)
CLE,CLE,1919,Cleveland Indians,AL,,139,84,55,0,.604,2nd of 8,
CLE,CLE,1918,Cleveland Indians,AL,,129,73,54,2,.575,2nd of 8,
CLE,CLE,1917,Cleveland Indians,AL,,156,88,66,2,.571,3rd of 8,
CLE,CLE,1916,Cleveland Indians,AL,,157,77,77,3,.500,6th of 8,
CLE,CLE,1915,Cleveland Indians,AL,,154,57,95,2,.375,7th of 8,
CLE,CLE,1914,Cleveland Naps,AL,,157,51,102,4,.333,8th of 8,
CLE,CLE,1913,Cleveland Naps,AL,,155,86,66,3,.566,3rd of 8,
CLE,CLE,1912,Cleveland Naps,AL,,155,75,78,2,.490,5th of 8,
CLE,CLE,1911,Cleveland Naps,AL,,156,80,73,3,.523,3rd of 8,
CLE,CLE,1910,Cleveland Naps,AL,,161,71,81,9,.467,5th of 8,
CLE,CLE,1909,Cleveland Naps,AL,,155,71,82,2,.464,6th of 8,
CLE,CLE,1908,Cleveland Naps,AL,,157,90,64,3,.584,2nd of 8,
CLE,CLE,1907,Cleveland Naps,AL,,158,85,67,6,.559,4th of 8,
CLE,CLE,1906,Cleveland Naps,AL,,157,89,64,4,.582,3rd of 8,
CLE,CLE,1905,Cleveland Napoleons,AL,,155,76,78,1,.494,5th of 8,
CLE,CLE,1904,Cleveland Napoleons,AL,,154,86,65,3,.570,4th of 8,
CLE,CLE,1903,Cleveland Napoleons,AL,,140,77,63,0,.550,3rd of 8,
CLE,CLE,1902,Cleveland Blues,AL,,137,69,67,1,.507,5th of 8,
CLE,CLE,1901,Cleveland,AL,,138,54,82,2,.397,7th of 8,
DET,DET,2026,Detroit Tigers,AL,Central,111,53,58,0,.477,4th of 5,
DET,DET,2025,Detroit Tigers,AL,Central,162,87,75,0,.537,2nd of 5,Lost ALDS (3-2)
DET,DET,2024,Detroit Tigers,AL,Central,162,86,76,0,.531,3rd of 5,Lost ALDS (3-2)
DET,DET,2023,Detroit Tigers,AL,Central,162,78,84,0,.481,2nd of 5,
DET,DET,2022,Detroit Tigers,AL,Central,162,66,96,0,.407,4th of 5,
DET,DET,2021,Detroit Tigers,AL,Central,162,77,85,0,.475,3rd of 5,
DET,DET,2020,Detroit Tigers,AL,Central,58,23,35,0,.397,5th of 5,
DET,DET,2019,Detroit Tigers,AL,Central,161,47,114,0,.292,5th of 5,
DET,DET,2018,Detroit Tigers,AL,Central,162,64,98,0,.395,3rd of 5,
DET,DET,2017,Detroit Tigers,AL,Central,162,64,98,0,.395,5th of 5,
DET,DET,2016,Detroit Tigers,AL,Central,161,86,75,0,.534,2nd of 5,
DET,DET,2015,Detroit Tigers,AL,Central,161,74,87,0,.460,5th of 5,
DET,DET,2014,Detroit Tigers,AL,Central,162,90,72,0,.556,1st of 5,Lost ALDS (3-0)
DET,DET,2013,Detroit Tigers,AL,Central,162,93,69,0,.574,1st of 5,Lost ALCS (4-2)
DET,DET,2012,Detroit Tigers,AL,Central,162,88,74,0,.543,1st of 5,Lost WS (4-0)
DET,DET,2011,Detroit Tigers,AL,Central,162,95,67,0,.586,1st of 5,Lost ALCS (4-2)
DET,DET,2010,Detroit Tigers,AL,Central,162,81,81,0,.500,3rd of 5,
DET,DET,2009,Detroit Tigers,AL,Central,163,86,77,0,.528,2nd of 5,
DET,DET,2008,Detroit Tigers,AL,Central,162,74,88,0,.457,5th of 5,
DET,DET,2007,Detroit Tigers,AL,Central,162,88,74,0,.543,2nd of 5,
DET,DET,2006,Detroit Tigers,AL,Central,162,95,67,0,.586,2nd of 5,Lost WS (4-1)
DET,DET,2005,Detroit Tigers,AL,Central,162,71,91,0,.438,4th of 5,
DET,DET,2004,Detroit Tigers,AL,Central,162,72,90,0,.444,4th of 5,
DET,DET,2003,Detroit Tigers,AL,Central,162,43,119,0,.265,5th of 5,
DET,DET,2002,Detroit Tigers,AL,Central,161,55,106,0,.342,5th of 5,
DET,DET,2001,Detroit Tigers,AL,Central,162,66,96,0,.407,4th of 5,
DET,DET,2000,Detroit Tigers,AL,Central,162,79,83,0,.488,3rd of 5,
DET,DET,1999,Detroit Tigers,AL,Central,161,69,92,0,.429,3rd of 5,
DET,DET,1998,Detroit Tigers,AL,Central,162,65,97,0,.401,5th of 5,
DET,DET,1997,Detroit Tigers,AL,East,162,79,83,0,.488,3rd of 5,
DET,DET,1996,Detroit Tigers,AL,East,162,53,109,0,.327,5th of 5,
DET,DET,1995,Detroit Tigers,AL,East,144,60,84,0,.417,4th of 5,
DET,DET,1994,Detroit Tigers,AL,East,115,53,62,0,.461,5th of 5,
DET,DET,1993,Detroit Tigers,AL,East,162,85,77,0,.525,3rd of 7,
DET,DET,1992,Detroit Tigers,AL,East,162,75,87,0,.463,6th of 7,
DET,DET,1991,Detroit Tigers,AL,East,162,84,78,0,.519,2nd of 7,
DET,DET,1990,Detroit Tigers,AL,East,162,79,83,0,.488,3rd of 7,
DET,DET,1989,Detroit Tigers,AL,East,162,59,103,0,.364,7th of 7,
DET,DET,1988,Detroit Tigers,AL,East,162,88,74,0,.543,2nd of 7,
DET,DET,1987,Detroit Tigers,AL,East,162,98,64,0,.605,1st of 7,Lost ALCS (4-1)
DET,DET,1986,Detroit Tigers,AL,East,162,87,75,0,.537,3rd of 7,
DET,DET,1985,Detroit Tigers,AL,East,161,84,77,0,.522,3rd of 7,
DET,DET,1984,Detroit Tigers,AL,East,162,104,58,0,.642,1st of 7,Won WS (4-1)
DET,DET,1983,Detroit Tigers,AL,East,162,92,70,0,.568,2nd of 7,
DET,DET,1982,Detroit Tigers,AL,East,162,83,79,0,.512,4th of 7,
DET,DET,1981,Detroit Tigers,AL,East,109,60,49,0,.550,3rd of 7,
DET,DET,1980,Detroit Tigers,AL,East,163,84,78,1,.519,4th of 7,
DET,DET,1979,Detroit Tigers,AL,East,161,85,76,0,.528,5th of 7,
DET,DET,1978,Detroit Tigers,AL,East,162,86,76,0,.531,5th of 7,
DET,DET,1977,Detroit Tigers,AL,East,162,74,88,0,.457,4th of 7,
DET,DET,1976,Detroit Tigers,AL,East,161,74,87,0,.460,5th of 6,
DET,DET,1975,Detroit Tigers,AL,East,159,57,102,0,.358,6th of 6,
DET,DET,1974,Detroit Tigers,AL,East,162,72,90,0,.444,6th of 6,
DET,DET,1973,Detroit Tigers,AL,East,162,85,77,0,.525,3rd of 6,
DET,DET,1972,Detroit Tigers,AL,East,156,86,70,0,.551,1st of 6,Lost ALCS (3-2)
DET,DET,1971,Detroit Tigers,AL,East,162,91,71,0,.562,2nd of 6,
DET,DET,1970,Detroit Tigers,AL,East,162,79,83,0,.488,4th of 6,
DET,DET,1969,Detroit Tigers,AL,East,162,90,72,0,.556,2nd of 6,
DET,DET,1968,Detroit Tigers,AL,,164,103,59,2,.636,1st of 10,Won WS (4-3)
DET,DET,1967,Detroit Tigers,AL,,163,91,71,1,.562,2nd of 10,
DET,DET,1966,Detroit Tigers,AL,,162,88,74,0,.543,3rd of 10,
DET,DET,1965,Detroit Tigers,AL,,162,89,73,0,.549,4th of 10,
DET,DET,1964,Detroit Tigers,AL,,163,85,77,1,.525,4th of 10,
DET,DET,1963,Detroit Tigers,AL,,162,79,83,0,.488,5th of 10,
DET,DET,1962,Detroit Tigers,AL,,161,85,76,0,.528,4th of 10,
DET,DET,1961,Detroit Tigers,AL,,163,101,61,1,.623,2nd of 10,
DET,DET,1960,Detroit Tigers,AL,,154,71,83,0,.461,6th of 8,
DET,DET,1959,Detroit Tigers,AL,,154,76,78,0,.494,4th of 8,
DET,DET,1958,Detroit Tigers,AL,,154,77,77,0,.500,5th of 8,
DET,DET,1957,Detroit Tigers,AL,,154,78,76,0,.506,4th of 8,
DET,DET,1956,Detroit Tigers,AL,,155,82,72,1,.532,5th of 8,
DET,DET,1955,Detroit Tigers,AL,,154,79,75,0,.513,5th of 8,
DET,DET,1954,Detroit Tigers,AL,,155,68,86,1,.442,5th of 8,
DET,DET,1953,Detroit Tigers,AL,,158,60,94,4,.390,6th of 8,
DET,DET,1952,Detroit Tigers,AL,,156,50,104,2,.325,8th of 8,
DET,DET,1951,Detroit Tigers,AL,,154,73,81,0,.474,5th of 8,
DET,DET,1950,Detroit Tigers,AL,,157,95,59,3,.617,2nd of 8,
DET,DET,1949,Detroit Tigers,AL,,155,87,67,1,.565,4th of 8,
DET,DET,1948,Detroit Tigers,AL,,154,78,76,0,.506,5th of 8,
DET,DET,1947,Detroit Tigers,AL,,158,85,69,4,.552,2nd of 8,
DET,DET,1946,Detroit Tigers,AL,,155,92,62,1,.597,2nd of 8,
DET,DET,1945,Detroit Tigers,AL,,155,88,65,2,.575,1st of 8,Won WS (4-3)
DET,DET,1944,Detroit Tigers,AL,,156,88,66,2,.571,2nd of 8,
DET,DET,1943,Detroit Tigers,AL,,155,78,76,1,.506,5th of 8,
DET,DET,1942,Detroit Tigers,AL,,156,73,81,2,.474,5th of 8,
DET,DET,1941,Detroit Tigers,AL,,155,75,79,1,.487,4th of 8,
DET,DET,1940,Detroit Tigers,AL,,155,90,64,1,.584,1st of 8,Lost WS (4-3)
DET,DET,1939,Detroit Tigers,AL,,155,81,73,1,.526,5th of 8,
DET,DET,1938,Detroit Tigers,AL,,155,84,70,1,.545,4th of 8,
DET,DET,1937,Detroit Tigers,AL,,155,89,65,1,.578,2nd of 8,
DET,DET,1936,Detroit Tigers,AL,,154,83,71,0,.539,2nd of 8,
DET,DET,1935,Detroit Tigers,AL,,152,93,58,1,.616,1st of 8,Won WS (4-2)
DET,DET,1934,Detroit Tigers,AL,,154,101,53,0,.656,1st of 8,Lost WS (4-3)
DET,DET,1933,Detroit Tigers,AL,,155,75,79,1,.487,5th of 8,
DET,DET,1932,Detroit Tigers,AL,,153,76,75,2,.503,5th of 8,
DET,DET,1931,Detroit Tigers,AL,,154,61,93,0,.396,7th of 8,
DET,DET,1930,Detroit Tigers,AL,,154,75,79,0,.487,5th of 8,
DET,DET,1929,Detroit Tigers,AL,,155,70,84,1,.455,6th of 8,
DET,DET,1928,Detroit Tigers,AL,,154,68,86,0,.442,6th of 8,
DET,DET,1927,Detroit Tigers,AL,,156,82,71,3,.536,4th of 8,
DET,DET,1926,Detroit Tigers,AL,,157,79,75,3,.513,6th of 8,
DET,DET,1925,Detroit Tigers,AL,,156,81,73,2,.526,4th of 8,
DET,DET,1924,Detroit Tigers,AL,,156,86,68,2,.558,3rd of 8,
DET,DET,1923,Detroit Tigers,AL,,155,83,71,1,.539,2nd of 8,
DET,DET,1922,Detroit Tigers,AL,,155,79,75,1,.513,3rd of 8,
DET,DET,1921,Detroit Tigers,AL,,154,71,82,1,.464,6th of 8,
DET,DET,1920,Detroit Tigers,AL,,155,61,93,1,.396,7th of 8,
DET,DET,1919,Detroit Tigers,AL,,140,80,60,0,.571,4th of 8,
DET,DET,1918,Detroit Tigers,AL,,128,55,71,2,.437,7th of 8,
DET,DET,1917,Detroit Tigers,AL,,154,78,75,1,.510,4th of 8,
DET,DET,1916,Detroit Tigers,AL,,155,87,67,1,.565,3rd of 8,
DET,DET,1915,Detroit Tigers,AL,,156,100,54,2,.649,2nd of 8,
DET,DET,1914,Detroit Tigers,AL,,157,80,73,4,.523,4th of 8,
DET,DET,1913,Detroit Tigers,AL,,153,66,87,0,.431,6th of 8,
DET,DET,1912,Detroit Tigers,AL,,154,69,84,1,.451,6th of 8,
DET,DET,1911,Detroit Tigers,AL,,154,89,65,0,.578,2nd of 8,
DET,DET,1910,Detroit Tigers,AL,,155,86,68,1,.558,3rd of 8,
DET,DET,1909,Detroit Tigers,AL,,158,98,54,6,.645,1st of 8,Lost WS (4-3)
DET,DET,1908,Detroit Tigers,AL,,154,90,63,1,.588,1st of 8,Lost WS (4-1)
DET,DET,1907,Detroit Tigers,AL,,153,92,58,3,.613,1st of 8,Lost WS (4-0-1)
DET,DET,1906,Detroit Tigers,AL,,151,71,78,2,.477,6th of 8,
DET,DET,1905,Detroit Tigers,AL,,154,79,74,1,.516,3rd of 8,
DET,DET,1904,Detroit Tigers,AL,,162,62,90,10,.408,7th of 8,
DET,DET,1903,Detroit Tigers,AL,,137,65,71,1,.478,5th of 8,
DET,DET,1902,Detroit Tigers,AL,,137,52,83,2,.385,7th of 8,
DET,DET,1901,Detroit Tigers,AL,,136,74,61,1,.548,3rd of 8,
KCR,KCR,2026,Kansas City Royals,AL,Central,112,46,66,0,.411,5th of 5,
KCR,KCR,2025,Kansas City Royals,AL,Central,162,82,80,0,.506,3rd of 5,
KCR,KCR,2024,Kansas City Royals,AL,Central,162,86,76,0,.531,2nd of 5,Lost ALDS (3-1)
KCR,KCR,2023,Kansas City Royals,AL,Central,162,56,106,0,.346,5th of 5,
KCR,KCR,2022,Kansas City Royals,AL,Central,162,65,97,0,.401,5th of 5,
KCR,KCR,2021,Kansas City Royals,AL,Central,162,74,88,0,.457,4th of 5,
KCR,KCR,2020,Kansas City Royals,AL,Central,60,26,34,0,.433,4th of 5,
KCR,KCR,2019,Kansas City Royals,AL,Central,162,59,103,0,.364,4th of 5,
KCR,KCR,2018,Kansas City Royals,AL,Central,162,58,104,0,.358,5th of 5,
KCR,KCR,2017,Kansas City Royals,AL,Central,162,80,82,0,.494,3rd of 5,
KCR,KCR,2016,Kansas City Royals,AL,Central,162,81,81,0,.500,3rd of 5,
KCR,KCR,2015,Kansas City Royals,AL,Central,162,95,67,0,.586,1st of 5,Won WS (4-1)
KCR,KCR,2014,Kansas City Royals,AL,Central,162,89,73,0,.549,2nd of 5,Lost WS (4-3)
KCR,KCR,2013,Kansas City Royals,AL,Central,162,86,76,0,.531,3rd of 5,
KCR,KCR,2012,Kansas City Royals,AL,Central,162,72,90,0,.444,3rd of 5,
KCR,KCR,2011,Kansas City Royals,AL,Central,162,71,91,0,.438,4th of 5,
KCR,KCR,2010,Kansas City Royals,AL,Central,162,67,95,0,.414,5th of 5,
KCR,KCR,2009,Kansas City Royals,AL,Central,162,65,97,0,.401,4th of 5,
KCR,KCR,2008,Kansas City Royals,AL,Central,162,75,87,0,.463,4th of 5,
KCR,KCR,2007,Kansas City Royals,AL,Central,162,69,93,0,.426,5th of 5,
KCR,KCR,2006,Kansas City Royals,AL,Central,162,62,100,0,.383,5th of 5,
KCR,KCR,2005,Kansas City Royals,AL,Central,162,56,106,0,.346,5th of 5,
KCR,KCR,2004,Kansas City Royals,AL,Central,162,58,104,0,.358,5th of 5,
KCR,KCR,2003,Kansas City Royals,AL,Central,162,83,79,0,.512,3rd of 5,
KCR,KCR,2002,Kansas City Royals,AL,Central,162,62,100,0,.383,4th of 5,
KCR,KCR,2001,Kansas City Royals,AL,Central,162,65,97,0,.401,5th of 5,
KCR,KCR,2000,Kansas City Royals,AL,Central,162,77,85,0,.475,4th of 5,
KCR,KCR,1999,Kansas City Royals,AL,Central,161,64,97,0,.398,4th of 5,
KCR,KCR,1998,Kansas City Royals,AL,Central,161,72,89,0,.447,3rd of 5,
KCR,KCR,1997,Kansas City Royals,AL,Central,161,67,94,0,.416,5th of 5,
KCR,KCR,1996,Kansas City Royals,AL,Central,161,75,86,0,.466,5th of 5,
KCR,KCR,1995,Kansas City Royals,AL,Central,144,70,74,0,.486,2nd of 5,
KCR,KCR,1994,Kansas City Royals,AL,Central,115,64,51,0,.557,3rd of 5,
KCR,KCR,1993,Kansas City Royals,AL,West,162,84,78,0,.519,3rd of 7,
KCR,KCR,1992,Kansas City Royals,AL,West,162,72,90,0,.444,5th of 7,
KCR,KCR,1991,Kansas City Royals,AL,West,162,82,80,0,.506,6th of 7,
KCR,KCR,1990,Kansas City Royals,AL,West,161,75,86,0,.466,6th of 7,
KCR,KCR,1989,Kansas City Royals,AL,West,162,92,70,0,.568,2nd of 7,
KCR,KCR,1988,Kansas City Royals,AL,West,161,84,77,0,.522,3rd of 7,
KCR,KCR,1987,Kansas City Royals,AL,West,162,83,79,0,.512,2nd of 7,
KCR,KCR,1986,Kansas City Royals,AL,West,162,76,86,0,.469,3rd of 7,
KCR,KCR,1985,Kansas City Royals,AL,West,162,91,71,0,.562,1st of 7,Won WS (4-3)
KCR,KCR,1984,Kansas City Royals,AL,West,162,84,78,0,.519,1st of 7,Lost ALCS (3-0)
KCR,KCR,1983,Kansas City Royals,AL,West,163,79,83,1,.488,2nd of 7,
KCR,KCR,1982,Kansas City Royals,AL,West,162,90,72,0,.556,2nd of 7,
KCR,KCR,1981,Kansas City Royals,AL,West,103,50,53,0,.485,4th of 7,Lost ALDS (3-0)
KCR,KCR,1980,Kansas City Royals,AL,West,162,97,65,0,.599,1st of 7,Lost WS (4-2)
KCR,KCR,1979,Kansas City Royals,AL,West,162,85,77,0,.525,2nd of 7,
KCR,KCR,1978,Kansas City Royals,AL,West,162,92,70,0,.568,1st of 7,Lost ALCS (3-1)
KCR,KCR,1977,Kansas City Royals,AL,West,162,102,60,0,.630,1st of 7,Lost ALCS (3-2)
KCR,KCR,1976,Kansas City Royals,AL,West,162,90,72,0,.556,1st of 6,Lost ALCS (3-2)
KCR,KCR,1975,Kansas City Royals,AL,West,162,91,71,0,.562,2nd of 6,
KCR,KCR,1974,Kansas City Royals,AL,West,162,77,85,0,.475,5th of 6,
KCR,KCR,1973,Kansas City Royals,AL,West,162,88,74,0,.543,2nd of 6,
KCR,KCR,1972,Kansas City Royals,AL,West,154,76,78,0,.494,4th of 6,
KCR,KCR,1971,Kansas City Royals,AL,West,161,85,76,0,.528,2nd of 6,
KCR,KCR,1970,Kansas City Royals,AL,West,162,65,97,0,.401,4th of 6,
KCR,KCR,1969,Kansas City Royals,AL,West,163,69,93,1,.426,4th of 6,
MIN,MIN,2026,Minnesota Twins,AL,Central,112,56,56,0,.500,2nd of 5,
MIN,MIN,2025,Minnesota Twins,AL,Central,162,70,92,0,.432,4th of 5,
MIN,MIN,2024,Minnesota Twins,AL,Central,162,82,80,0,.506,4th of 5,
MIN,MIN,2023,Minnesota Twins,AL,Central,162,87,75,0,.537,1st of 5,Lost ALDS (3-1)
MIN,MIN,2022,Minnesota Twins,AL,Central,162,78,84,0,.481,3rd of 5,
MIN,MIN,2021,Minnesota Twins,AL,Central,162,73,89,0,.451,5th of 5,
MIN,MIN,2020,Minnesota Twins,AL,Central,60,36,24,0,.600,1st of 5,Lost ALWC (2-0)
MIN,MIN,2019,Minnesota Twins,AL,Central,162,101,61,0,.623,1st of 5,Lost ALDS (3-0)
MIN,MIN,2018,Minnesota Twins,AL,Central,162,78,84,0,.481,2nd of 5,
MIN,MIN,2017,Minnesota Twins,AL,Central,162,85,77,0,.525,2nd of 5,Lost ALWC (1-0)
MIN,MIN,2016,Minnesota Twins,AL,Central,162,59,103,0,.364,5th of 5,
MIN,MIN,2015,Minnesota Twins,AL,Central,162,83,79,0,.512,2nd of 5,
MIN,MIN,2014,Minnesota Twins,AL,Central,162,70,92,0,.432,5th of 5,
MIN,MIN,2013,Minnesota Twins,AL,Central,162,66,96,0,.407,4th of 5,
MIN,MIN,2012,Minnesota Twins,AL,Central,162,66,96,0,.407,5th of 5,
MIN,MIN,2011,Minnesota Twins,AL,Central,162,63,99,0,.389,5th of 5,
MIN,MIN,2010,Minnesota Twins,AL,Central,162,94,68,0,.580,1st of 5,Lost ALDS (3-0)
MIN,MIN,2009,Minnesota Twins,AL,Central,163,87,76,0,.534,1st of 5,Lost ALDS (3-0)
MIN,MIN,2008,Minnesota Twins,AL,Central,163,88,75,0,.540,2nd of 5,
MIN,MIN,2007,Minnesota Twins,AL,Central,162,79,83,0,.488,3rd of 5,
MIN,MIN,2006,Minnesota Twins,AL,Central,162,96,66,0,.593,1st of 5,Lost ALDS (3-0)
MIN,MIN,2005,Minnesota Twins,AL,Central,162,83,79,0,.512,3rd of 5,
MIN,MIN,2004,Minnesota Twins,AL,Central,162,92,70,0,.568,1st of 5,Lost ALDS (3-1)
MIN,MIN,2003,Minnesota Twins,AL,Central,162,90,72,0,.556,1st of 5,Lost ALDS (3-1)
MIN,MIN,2002,Minnesota Twins,AL,Central,161,94,67,0,.584,1st of 5,Lost ALCS (4-1)
MIN,MIN,2001,Minnesota Twins,AL,Central,162,85,77,0,.525,2nd of 5,
MIN,MIN,2000,Minnesota Twins,AL,Central,162,69,93,0,.426,5th of 5,
MIN,MIN,1999,Minnesota Twins,AL,Central,161,63,97,1,.394,5th of 5,
MIN,MIN,1998,Minnesota Twins,AL,Central,162,70,92,0,.432,4th of 5,
MIN,MIN,1997,Minnesota Twins,AL,Central,162,68,94,0,.420,4th of 5,
MIN,MIN,1996,Minnesota Twins,AL,Central,162,78,84,0,.481,4th of 5,
MIN,MIN,1995,Minnesota Twins,AL,Central,144,56,88,0,.389,5th of 5,
MIN,MIN,1994,Minnesota Twins,AL,Central,113,53,60,0,.469,4th of 5,
MIN,MIN,1993,Minnesota Twins,AL,West,162,71,91,0,.438,5th of 7,
MIN,MIN,1992,Minnesota Twins,AL,West,162,90,72,0,.556,2nd of 7,
MIN,MIN,1991,Minnesota Twins,AL,West,162,95,67,0,.586,1st of 7,Won WS (4-3)
MIN,MIN,1990,Minnesota Twins,AL,West,162,74,88,0,.457,7th of 7,
MIN,MIN,1989,Minnesota Twins,AL,West,162,80,82,0,.494,5th of 7,
MIN,MIN,1988,Minnesota Twins,AL,West,162,91,71,0,.562,2nd of 7,
MIN,MIN,1987,Minnesota Twins,AL,West,162,85,77,0,.525,1st of 7,Won WS (4-3)
MIN,MIN,1986,Minnesota Twins,AL,West,162,71,91,0,.438,6th of 7,
MIN,MIN,1985,Minnesota Twins,AL,West,162,77,85,0,.475,4th of 7,
MIN,MIN,1984,Minnesota Twins,AL,West,162,81,81,0,.500,2nd of 7,
MIN,MIN,1983,Minnesota Twins,AL,West,162,70,92,0,.432,5th of 7,
MIN,MIN,1982,Minnesota Twins,AL,West,162,60,102,0,.370,7th of 7,
MIN,MIN,1981,Minnesota Twins,AL,West,110,41,68,1,.376,7th of 7,
MIN,MIN,1980,Minnesota Twins,AL,West,161,77,84,0,.478,3rd of 7,
MIN,MIN,1979,Minnesota Twins,AL,West,162,82,80,0,.506,4th of 7,
MIN,MIN,1978,Minnesota Twins,AL,West,162,73,89,0,.451,4th of 7,
MIN,MIN,1977,Minnesota Twins,AL,West,161,84,77,0,.522,4th of 7,
MIN,MIN,1976,Minnesota Twins,AL,West,162,85,77,0,.525,3rd of 6,
MIN,MIN,1975,Minnesota Twins,AL,West,159,76,83,0,.478,4th of 6,
MIN,MIN,1974,Minnesota Twins,AL,West,163,82,80,1,.506,3rd of 6,
MIN,MIN,1973,Minnesota Twins,AL,West,162,81,81,0,.500,3rd of 6,
MIN,MIN,1972,Minnesota Twins,AL,West,154,77,77,0,.500,3rd of 6,
MIN,MIN,1971,Minnesota Twins,AL,West,160,74,86,0,.463,5th of 6,
MIN,MIN,1970,Minnesota Twins,AL,West,162,98,64,0,.605,1st of 6,Lost ALCS (3-0)
MIN,MIN,1969,Minnesota Twins,AL,West,162,97,65,0,.599,1st of 6,Lost ALCS (3-0)
MIN,MIN,1968,Minnesota Twins,AL,,162,79,83,0,.488,7th of 10,
MIN,MIN,1967,Minnesota Twins,AL,,164,91,71,2,.562,2nd of 10,
MIN,MIN,1966,Minnesota Twins,AL,,162,89,73,0,.549,2nd of 10,
MIN,MIN,1965,Minnesota Twins,AL,,162,102,60,0,.630,1st of 10,Lost WS (4-3)
MIN,MIN,1964,Minnesota Twins,AL,,163,79,83,1,.488,6th of 10,
MIN,MIN,1963,Minnesota Twins,AL,,161,91,70,0,.565,3rd of 10,
MIN,MIN,1962,Minnesota Twins,AL,,163,91,71,1,.562,2nd of 10,
MIN,MIN,1961,Minnesota Twins,AL,,161,70,90,1,.438,7th of 10,
MIN,WSH,1960,Washington Senators,AL,,154,73,81,0,.474,5th of 8,
MIN,WSH,1959,Washington Senators,AL,,154,63,91,0,.409,8th of 8,
MIN,WSH,1958,Washington Senators,AL,,156,61,93,2,.396,8th of 8,
MIN,WSH,1957,Washington Senators,AL,,154,55,99,0,.357,8th of 8,
MIN,WSH,1956,Washington Nationals,AL,,155,59,95,1,.383,7th of 8,
MIN,WSH,1955,Washington Nationals,AL,,154,53,101,0,.344,8th of 8,
MIN,WSH,1954,Washington Nationals,AL,,155,66,88,1,.429,6th of 8,
MIN,WSH,1953,Washington Nationals,AL,,152,76,76,0,.500,5th of 8,
MIN,WSH,1952,Washington Nationals,AL,,157,78,76,3,.506,5th of 8,
MIN,WSH,1951,Washington Nationals,AL,,154,62,92,0,.403,7th of 8,
MIN,WSH,1950,Washington Nationals,AL,,155,67,87,1,.435,5th of 8,
MIN,WSH,1949,Washington Nationals,AL,,154,50,104,0,.325,8th of 8,
MIN,WSH,1948,Washington Nationals,AL,,154,56,97,1,.366,7th of 8,
MIN,WSH,1947,Washington Nationals,AL,,154,64,90,0,.416,7th of 8,
MIN,WSH,1946,Washington Nationals,AL,,155,76,78,1,.494,4th of 8,
